© 2000-2018 QIAGEN. All rights reserved.															
Symbol	Synonym(s)	Entrez Gene Name	Gene Symbol - human (HUGO / HGNC / Entrez Gene)	Expr Other	Expr Log Ratio	Expr p-value	Location	Family	Drugs	Entrez Gene ID for Human	Entrez Gene ID for Mouse	Entrez Gene ID for Rat	PubChem ID	HMDB ID	CAS ID
calicheamicin gamma(1)I	108212-75-5, benzenecarbothioic acid, 4-((6-deoxy-3-O-methyl-alpha-L-mannopyranosyl)oxy)-3-iodo-5,6-dimethoxy-2-methyl-, 4''-ester with methyl (8-((4,6-dideoxy-2-O-(2,4-dideoxy-4-(ethylamino)-3-O-methyl-alpha-L-threo-pentapyranosyl)-4-(((2,6-dideoxy-4-thio-beta-D-ribo-hexopyranosyl)oxy)amino)-beta-D-glucopyranosyl)oxy)-1-hydroxy-13-(2-(methyltrithio)ethylidene)-11-oxobicyclo(7.3.1)trideca-4,9-diene-2,6-diyn-10-yl)carbamate, (1R-(1R*,4Z,8S*,13E))-, benzenecarbothioic acid, 4-((6-deoxy-3-O-methyl-_-L-mannopyranosyl)oxy)-3-iodo-5,6-dimethoxy-2-methyl-, 4''-ester with methyl (8-((4,6-dideoxy-2-O-(2,4-dideoxy-4-(ethylamino)-3-O-methyl-_-L-threo-pentapyranosyl)-4-(((2,6-dideoxy-4-thio-_-D-ribo-hexopyranosyl)oxy)amino)-_-D-glucopyranosyl)oxy)-1-hydroxy-13-(2-(methyltrithio)ethylidene)-11-oxobicyclo(7.3.1)trideca-4,9-diene-2,6-diyn-10-yl)carbamate, (1R-(1R*,4Z,8S*,13E))-, C55H74IN3O21S4, calicheamicin, calicheamicin _(1)I, carbamic acid, ((1R,4Z,8S,13E)-8-((4,6-dideoxy-4-(((2,6-dideoxy-4-S-(4-((6-deoxy-3-O-methyl-alpha-L-mannopyranopyranosyl)oxy)-3-iodo-5,6-dimethoxy-2-methylbenzoyl)-4-thio-beta-D-ribo-hexopyranosyl)oxy)amino)-2-O-(2,4-dideoxy-4-(ethylamino)-3-O-methyl-alpha-L-threo-pentopyranosyl)-beta-D-glucopyranosyl)oxy)-1-hydroxy-13-(2-(methyltrithio)ethylidene)-11-oxobicyclo(7.3.1)trideca-4,9-diene-2,6-diyn-10-yl)-, methyl ester, carbamic acid, ((1R,4Z,8S,13E)-8-((4,6-dideoxy-4-(((2,6-dideoxy-4-S-(4-((6-deoxy-3-O-methyl-_-L-mannopyranopyranosyl)oxy)-3-iodo-5,6-dimethoxy-2-methylbenzoyl)-4-thio-_-D-ribo-hexopyranosyl)oxy)amino)-2-O-(2,4-dideoxy-4-(ethylamino)-3-O-methyl-_-L-threo-pentopyranosyl)-_-D-glucopyranosyl)oxy)-1-hydroxy-13-(2-(methyltrithio)ethylidene)-11-oxobicyclo(7.3.1)trideca-4,9-diene-2,6-diyn-10-yl)-, methyl ester, S-[(2R,3S,4S,6S)-6-[[(2R,3S,4S,5R)-5-[(2S,4S,5S)-5-(ethylamino)-4-methoxyoxan-2-yl]oxy-4-hydroxy-6-[[(2S,5Z,9S,13E)-9-hydroxy-12-(methoxycarbonylamino)-13-[2-(methyltrisulfanyl)ethylidene]-11-oxo-2-bicyclo[7.3.1]trideca-1(12),5-dien-3,7-diynyl]oxy]-2-methyloxan-3-yl]amino]oxy-4-hydroxy-2-methyloxan-3-yl] 4-[(2S,3R,4R,5S,6S)-3,5-dihydroxy-4-methoxy-6-methyloxan-2-yl]oxy-5-iodo-2,3-dimethoxy-6-methylbenzenecarbothioate						Other	chemical toxicant					6438329	--	108212-75-5
camptothecin	1H-pyrano(3',4':6,7)indolizino(1,2-b)quinoline-3,14(4H,12H)-dione, 4-ethyl-4-hydroxy-, (S)-, 7689-03-4, C20H16N2O4, camphotechine, camptothecin sodium, camptothecine, camptothecine (8CI), cpt						Other	chemical drug					24360	--	7689-03-4
carbon monoxide	630-08-0, carbon monoxide, CO						Other	chemical - endogenous mammalian					281	HMDB0001361	630-08-0
carboplatin	"41575-94-4, azane;cyclobutane-1,1-dicarboxylic acid;platinum(2+), Blastocarb, C6H14N2O4Pt+2, carbo, Carboplat, carboplatine, carboplatinum, Carbosin, Carbotec, CBDCA, cis-diammine(1,1-cyclobutanedicarboxylato)platinum(II), cis-diammine(cyclobutanedicarboxylato)platinum II, diammine(1,1-cyclobutanedicarboxylato)platinum(II), diammine(cyclobutane-1,1-dicarboxylato(2-)-O,O')platinum, Ercar, JM-8, Nealorin, Neocarbo, NSC-241240, Paraplatin, Paraplatin-AQ, Paraplatine, platinum, diammine(1,1-cyclobutanedicarboxylato(2-))-, (SP-4-2)-, Platinwas, Ribocarbo"						Other	chemical drug					5352133	HMDB0015093	41575-94-4
CASP7	AI314680, Caspase-7, CMH-1, ICE-IAP3, ICE-LAP3, LICE2, Lice2 cysteine protease, mCASP-7, MCH3	caspase 7	CASP7	928.0449158	-1.231522584	2.36331E-66	Cytoplasm	peptidase		840	12369	64026			
Cbp/p300	CBP, CBP-p300						Nucleus	group							
CBX8	chromobox 8, PC3, RC1	chromobox 8	CBX8	697.6029654	0.224491941	0.031036346	Nucleus	other		57332	30951	303731			
CCND1	AI327039, B-CELL CLL/LYMPHOMA 1, BCL1, cD1, CycD1, CYCLIN D1, Cyl-1, D11S287E, G1/S-Specific Cyclin D1, PRAD1, U21B31	cyclin D1	CCND1	4258.67612	-0.480163915	3.75683E-18	Nucleus	transcription regulator	arsenic trioxide/tretinoin, arsenic trioxide/daunorubicin/tretinoin, arsenic trioxide/gemtuzumab ozogamicin/tretinoin, arsenic trioxide/idarubicin/tretinoin, arsenic trioxide/cytarabine/methotrexate, arsenic trioxide	595	12443	58919			
CCNO	C86987, CCNU, CILD29, cyclin O, E130318K11, RGD1565217, UDG2, Ung2, URACIL DNA GLYCOSYLASE 2	cyclin O	CCNO	205.4488281	-0.863010433	6.83135E-08	Nucleus	enzyme		10309	218630	499528			
CDC14B	2810432N10Rik, A530086E13RIK, AA472821, CDC14 cell division cycle 14B, Cdc14B1, Cdc14B2, CDC14B3, cell division cycle 14B, hCDC14B	cell division cycle 14B	CDC14B	908.8412918	0.064052032	0.525742867	Nucleus	phosphatase		8555	218294	361195			
CDCA5	2610036L13RIK, AL024086, AW536684, C85404, cell division cycle associated 5, LOC256676, LOC686151, MGC16386, RGD1560863, similar to cell division cycle associated 5, SORORIN	cell division cycle associated 5	CDCA5	3950.610157	0.530802076	3.75276E-17	Cytoplasm	other		113130	67849	684771|686151			
CDH1	AA960649, ARC-1, BCDS1, cadherin 1, Cadherin E, CD324, CDHE, CSEIL, E-cadherin, ECAD, L-CAM, Um, UVO, uvomorulin	cadherin 1	CDH1	92.64348475	2.439591921	1.69569E-24	Plasma Membrane	other		999	12550	83502			
Cdk	Cdks, cyclin-dependent kinase, Cyclin-Dependent Kinases, G1 CDK						Nucleus	group	roscovitine, CDKI AT7519, RGB 286638, cyclin-dependent protein kinase inhibitor						
CDK1	CDC2, CDC2 kinase, CDC28A, Cdc2a, cyclin-dependent kinase 1, GROWTH-ASSOCIATED HISTONE H1 KINASE, p34, P34CDC2	cyclin dependent kinase 1	CDK1	6510.943887	0.87006629	1.17536E-54	Nucleus	kinase	dinaciclib, AG 024322, AZD5438, milciclib, SB-1317, roniciclib, alvocidib	983	12534	54237			
CDK2	A630093N05Rik, CDC2-RELATED KINASE, CDKN2, Cyclin A associated kinase, CYCLIN E ASSOCIATED KINASE, cyclin-dependent kinase 2, p33(CDK2)	cyclin dependent kinase 2					Nucleus	kinase	roscovitine, BMS-387032, CaM kinase II inhibitor, dinaciclib, AG 024322, AZD5438, milciclib, SB-1317, roniciclib, CYC065, alvocidib	1017	12566	362817			
CDK2AP1	Apc10, Cdk associated protein 1, CDK2 (cyclin-dependent kinase 2)-associated protein 1, Cdkap1, cyclin-dependent kinase 2 associated protein 1, DOC1, DORC1, LOC687549, p12, p12DOC-1, ST19	cyclin dependent kinase 2 associated protein 1	CDK2AP1	1583.967039	-0.010566389	0.91754879	Nucleus	other		8099	13445	360804			
CDK9	C-2k, CDC2L4, CTK1, cyclin-dependent kinase 9, cyclin-dependent kinase 9 (CDC2-related kinase), PITALRE, TAK	cyclin dependent kinase 9	CDK9	2221.622251	0.274010471	5.17271E-06	Nucleus	kinase	roscovitine, BMS-387032, dinaciclib, AZD5438, SB-1317, roniciclib, CYC065, BAY1251152, alvocidib	1025	107951	362110			
CDKN1A	CAP20, CDKI, CDKN1, CDKNA1, CIP1, cyclin-dependent kinase inhibitor 1A, cyclin-dependent kinase inhibitor 1A (P21), MDA-6, P21, p21CIP1, p21WAF, p21Waf1, Pzl Cyclin-Dependent Kinase Inhibitor, SDI1, UV96, WAF1	cyclin dependent kinase inhibitor 1A	CDKN1A	4830.844121	-1.662542478	5.7483E-108	Nucleus	kinase		1026	12575	114851			
CDKN2A	Arf, ARF-INK4a, CDK4I, CDKN2, CMM2, CYCLIN-DEPENDENT KINASE INHIBITOR 2A, INK4, INK4A, INK4a-ARF, Ink4a/Arf, MLM, MTS-1, p16, P19, p14ARF/ p16INK4a, p16 INK4, p16(INK4a), P16-INK4A, p16/ INK4a, p16/ARF, p16Cdkn2a, p19ARF, PCTR1, TP16	cyclin dependent kinase inhibitor 2A					Nucleus	transcription regulator		1029	12578	25163			
CDKN2D	cyclin dependent kinase inhibitor 2D, cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4), INK4D, p19, p19-INK4D	cyclin dependent kinase inhibitor 2D	CDKN2D	354.0148798	-0.121067086	0.428976154	Cytoplasm	transcription regulator		1032	12581				
CEBPA	C/EBP alpha P30, C/EBP alpha P42, C/EBP _ P30, C/EBP _ P42, C/EBP-alpha, C/EBP-_, C/ERB, CBF-A, ccaat enhancer binding protein _, CCAAT/enhancer binding protein (C/EBP), alpha, CCAAT/enhancer binding protein (C/EBP), _, CCAAT/enhancer binding protein alpha, CCAAT/enhancer binding protein _, CEBP, Cebp Alpha, CEBP_, DBPCEP, p42, Zinc Finger Homeobox 1b	CCAAT/enhancer binding protein alpha					Nucleus	transcription regulator		1050	12606	24252			
CEBPG	C/EBP, C/EBP[g], C/EBPgamma, CCAAT/enhancer binding protein (C/EBP), gamma, CCAAT/enhancer binding protein (C/EBP), _, CCAAT/enhancer binding protein gamma, CCAAT/enhancer binding protein _, Cebp _, CEBPRNA, GPE1-BP, Ig/EBP, IG/EBP-1	CCAAT/enhancer binding protein gamma	CEBPG	1829.811594	0.209918843	0.000251585	Nucleus	transcription regulator		1054	12611	25301			
CENPS/CENPS-CORT	2610040C18Rik, 2810407L01Rik, APITD1, APITD1-CORT, CENPS, CENPS-CORT, CENPS-CORT readthrough, centromere protein S, FAAP16, MHF1	centromere protein S	APITD1-CORT	20.2028547	-0.607382442	0.228066951	Nucleus	other		100526739|378708	69928	100534597			
CETN2	1110034A02Rik, AI326150, CALT, CALTRACTIN, CEN2, centrin 2	centrin 2	CETN2	1499.284118	0.157864125	0.059485948	Nucleus	enzyme		1069	26370	84593			
CHD1L	4432404A22Rik, ALC1, CHDL, chromodomain helicase DNA binding protein 1-like, LOC101060601, Snf2p	chromodomain helicase DNA binding protein 1 like	CHD1L	97.06335958	0.075844152	0.75893132	Nucleus	enzyme		9557	68058	310707			
CHEK1	C85740, checkpoint kinase 1, CHK1, rad27	checkpoint kinase 1	CHEK1	1536.534024	0.668716211	4.47116E-25	Nucleus	kinase	PF 00477736, XL844, cdc25C phosphatase (211-221), MK-8776, prexasertib, GDC-0575, GDC-0425, CCT245737, CHK1 inhibitor, UCN-01	1111	12649	140583			
CHEK2	CDS1, checkpoint kinase 2, CHK2, hCds1, HUCDS1, LFS2, PP1425, RAD53	checkpoint kinase 2	CHEK2	1260.834501	0.018354719	0.868899361	Nucleus	kinase	XL844	11200	50883	114212			
CHRNA4	Acra-4, alpha-4NACHR, alpha4 ACHR, alpha4* nAChR, BFNC, cholinergic receptor nicotinic alpha 4 subunit, cholinergic receptor nicotinic _ 4 subunit, cholinergic receptor, nicotinic, alpha 4 (neuronal), cholinergic receptor, nicotinic, alpha polypeptide 4, cholinergic receptor, nicotinic, _ 4 (neuronal), cholinergic receptor, nicotinic, _ polypeptide 4, EBN, EBN1, ENFL1, NACHR, nAChR _-4, NACHRA4, NACRA4, NARAC, _-4NACHR	cholinergic receptor nicotinic alpha 4 subunit	CHRNA4	497.6495342	0.620044774	3.70736E-08	Plasma Membrane	transmembrane receptor	varenicline, ABT-089, ABT 418, donepezil/memantine, isoflurane, mecamylamine, succinylcholine, memantine, rocuronium, doxacurium, amobarbital, mivacurium, pipecuronium, rapacuronium, metocurine, atracurium, cisatracurium, acetylcholine, nicotine, D-tubocurarine, arecoline, lobeline, enflurane, pancuronium, vecuronium	1137	11438	25590			
CIB1	Calcium and integrin bind. protein 1, calcium and integrin binding 1, calcium and integrin binding 1 (calmyrin), CIB, Cibkip, CIBP, ISBP, KIP, KIP1, PRKDCIP, SIP2-28	calcium and integrin binding 1	CIB1	1846.340753	0.098254394	0.300074803	Nucleus	other		10519	23991	81823			
cisplatin	"15663-27-1, Abiplatin, azane;dichloroplatinum(2+), Biocisplatinum, Briplatin, Carboquone, CDDP, cis diamminedichloroplatinum, Cis Pt II, cis-DDP, cis-diaminedichloroplatinum II, cis-diamminedichloroplatinum (II), cis-dichlorodiammineplatinum(II), Cismaplat, cisp, Cisplatine, cisplatino, cisplatinum, Cisplatyl, Citoplationo, Cl2H6N2Pt+2, DDP, dichlorodiammineplatinum, Lederplatin, Neoplatin, NSC-119875, Plastin, Platamine, Platiblastin, Platidiam, Platinex, platino, Platinol, Platinol-AQ, Platinoxan, platinum diamminodichloride, platinum(II), diamminedichloro-, cis-, platinum, diamminedichloro-, (SP-4-2)-, Randa"						Other	chemical drug					441203	HMDB0014656	15663-27-1
CLU	AAG4, AI893575, APO-J, CLI, CLUSTERIN, COMPLEMENT CYTOLYSIS INHIBITOR, D14Ucla3, DAG, Gp80, KUB1, NA1/NA2, RATTRPM2B, SGP-2, SP-40, Sugp-2, Sulfated glycoprotein 2, sulphated glycoprotein 2, TRPM-2, TRPM2B, Trpmb	clusterin	CLU	30679.37695	0.420760082	1.39254E-07	Cytoplasm	other	clusterin antisense oligonucleotide	1191	12759	24854			
copper gluconate	"527-09-3, C12H22CuO14, copper di-D-gluconate, copper(II) gluconate, copper, bis(D-gluconato-kappaO1,kappaO2)-, copper;(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate, cupric gluconate, cupric gluconate monohydrate, gluconic acid, copper(2+) salt (2:1) D-"						Other	chemical drug					10692	--	527-09-3
copper phenanthroline	"1,10-copper-ortho-phenanthroline, 15823-71-9, C24H16CuN4+2, copper;1,10-phenanthroline, Cu(OP)2, cupric di(1,10-phenanthroline)"						Other	chemical reagent					146186	--	15823-71-9
COPS5	AI303502, COP9 signalosome subunit 5, CSN5, JAB1, JUN ACTIVATION domain binding, MOV-34, SGN5	COP9 signalosome subunit 5	COPS5	1298.335771	0.195260494	0.0067192	Nucleus	transcription regulator		10987	26754	312916			
Cr6+	18540-29-9, chromium (Cr +6), chromium hexavalent ion, chromium(6+), chromium(VI), chromium, ion (Cr 6+), Cr+6, hexavalent chromium compounds						Other	chemical reagent					29131	--	18540-29-9
Creb	Cbp, Cyclic AMP response element binding						Nucleus	group							
CSNK1E	AI426939, AI551861, AW457082, casein kinase 1 epsilon, casein kinase 1 _, casein kinase 1, epsilon, casein kinase 1, _, Ck1 _, CK1epsilon, CKI epsilon, CKI _, CKIe, Epsilon casein, HCKIE, KC1epsilon, tau, _ casein	casein kinase 1 epsilon	CSNK1E	5197.504672	0.275338676	4.45356E-07	Cytoplasm	kinase		1454	27373	58822			
CTC1	1500010J02Rik, AAF-132, C17orf68, CRMCC, CST telomere replication complex component 1, CTS telomere maintenance complex component 1, FLJ22170, RGD1563106, tmp494178	CST telomere replication complex component 1	CTC1	725.2529093	-0.223278065	0.014707467	Nucleus	other		80169	68964	303238			
CTNNB1	armadillo, beta CATENIN, Beta-cat, beta-Ctnn, Bfc, catenin (cadherin associated protein), beta 1, catenin (cadherin associated protein), _ 1, CATENIN beta, catenin beta 1, CATENIN _, catenin _ 1, CATNB, CTNN beta, CTNN _, CTNNB, EVR7, Mesc, MRD19, _-cat, _-catenin, _-Ctnn	catenin beta 1	CTNNB1	11378.00922	0.099764182	0.027510659	Nucleus	transcription regulator	PRI-724	1499	12387	84353			
CTSL	1190035F06RIK, cathepsin L, CATHL, CATL, CTSL1, fs, MEP, nkt	cathepsin L	CTSL	6117.888416	0.839751776	4.51173E-30	Cytoplasm	peptidase	cathepsin L inhibitor	1514					
CUL4A	2810470J21Rik, AW495282, CUL4, Cullin 4a, RGD1563853	cullin 4A	CUL4A	6824.391553	0.053309183	0.288909023	Nucleus	other		8451	99375	361181			
daunorubicin	(7S,9S)-9-acetyl-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione, 20830-81-3, 23541-50-6, 7-(3-amino-2,3,6-trideoxy-L-lyxohexosyioxy)-9-acetyl-7,8,9,10-tetrahydro-6,9,11-trihydroxy-4-methoxy-5,12-naphthacenequinone hydrochloride, Acetyladriamycin, Anthracyline, Antibiotics From Streptomyces Coeruleorubidus, C27H29NO10, Cerubidin, Cerubidine, Daunamycin, Daunarubicinum, Daunoblastin, Daunomycin, Daunomycin HCl, Daunomycin Hydrochloride, Daunomycin, HCl, Daunomycin, Hydrochloride, Daunorrubicina, daunorubicin citrate, daunorubicin HCl, daunorubicin hydrochloride, Daunorubicin, HCl, Daunorubicin, Hydrochloride, Daunorubicine, Daunorubicinum [INN-Latin], Daunoxome, DM1, Leukaemomycin C, Ondena, Rcra Waste No. U059, Rp 13057 HCl, Rp 13057 Hydrochloride, Rubidomycin, Rubidomycin HCl, Rubidomycin Hydrochloride, rubomycin, Rubomycin C						Other	chemical drug					30323	HMDB0014832	20830-81-3
DCLRE1A	2810043H12Rik, AU022226, DNA cross-link repair 1A, mKIAA0086, PSO2, Smn1a, SNM1, SNM1A	DNA cross-link repair 1A	DCLRE1A	1454.605718	0.066948038	0.423024752	Nucleus	enzyme		9937	55947	292127			
DCLRE1B	AI452214, APOLLO, DNA cross-link repair 1B, mSNM1B, SNM1B, SNMIB	DNA cross-link repair 1B	DCLRE1B	1406.744994	-0.705639011	2.46369E-27	Nucleus	enzyme		64858	140917	310745			
DCLRE1C	9930121L06Rik, A-SCID, AI661365, Art, Artemis, DCLREC1C, DNA cross-link repair 1C, RS-SCID, SCIDA, SNM1C, SNM1L	DNA cross-link repair 1C	DCLRE1C	1198.951677	-0.210057008	0.004986699	Nucleus	enzyme		64421	227525	259171			
DDB1	AA408517, damage-specific DNA binding protein 1, DDBA, DNA-damage-binding protein 1, p127-Ddb1, UV-DDB1, XAP1, XPCE, XPE, XPE-BF	damage specific DNA binding protein 1	DDB1	12962.79219	0.675650827	4.78949E-60	Nucleus	other		1642	13194	64470			
DDB2	2610043A19Rik, damage specific DNA binding protein 2, DDBB, UV-DDB2, XPE	damage specific DNA binding protein 2	DDB2	2396.670021	-0.206309507	0.007251646	Nucleus	other		1643	107986	100362121			
DDX1	AA409185, DBP-RB, DEAD (Asp-Glu-Ala-Asp) box polypeptide 1, DEAD-box helicase 1, DEAD-box protein 1, UKVH5d	DEAD-box helicase 1	DDX1	7654.961688	0.400044038	1.2825E-17	Nucleus	enzyme		1653	104721	84474			
DEK	1810019E15Rik, D13H6S231E, D6S231E, DEK oncogene (DNA binding), DEK proto-oncogene	DEK proto-oncogene	DEK	5033.216229	-0.677864305	4.72359E-34	Nucleus	transcription regulator		7913	110052	306817			
DETA-NONOate	(Z)-1-[N-(2-aminoethyl)-N-(2-ammonioethyl)amino]diazen-1-ium-1,2-diolate, 146724-94-9, 170637-66-8, 2,2'-(hydroxynitrosohydrazino)bis-ethanamine, 2,2'-(hydroxynitrosohydrazono)bis-ethanimine, C4H13N5O2, DETA/NO, DETANO, HOBAT, N-[bis(2-aminoethyl)amino]-N-hydroxynitrous amide, NOC-18						Other	chemical reagent					1606	--	146724-94-9
dexniguldipine	(+)-(R)-3-(4,4-diphenylpiperidino)propyl methyl 1,4-dihydro-2,6-dimethyl-4-(m-nitrophenyl)-3,5-pyridinedicarboxylate, (+)-niguldipine, 113145-70-3, 120054-86-6, 3,5-pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-, 3-(4,4-diphenyl-1-piperidinyl)propyl methyl ester, (R)-, 5-O-(4,4-diphenylpiperidin-1-yl) 3-O-methyl (4R)-2,6-dimethyl-4-(3-nitrophenyl)-1-propyl-4H-pyridine-3,5-dicarboxylate, B859-35, C36H39N3O6, dexniguldipine HCl, dexniguldipine hydrochloride, DNIG, R-niguldipine						Other	chemical drug					188720	--	113145-70-3
DHX9	AI326842, Atp dependent DNA helicase ii, DDX9, DEAH (Asp-Glu-Ala-His) box polypeptide 9, DExH-box helicase 9, HEL-5, leukophysin, LKP, mHEL-5, NDH2, NDHII, RHA, RNA helicase A	DExH-box helicase 9	DHX9	11770.259	0.201273577	3.33546E-06	Nucleus	enzyme		1660	13211	304859			
di(2-ethylhexyl) phthalate	1,2-benzenedicarboxylic acid, bis(2-ethylhexyl) ester, 117-81-7, bis(2-ethylhexyl) benzene-1,2-dicarboxylate, bis(2-ethylhexyl) phthalate, C24H38O4, DEHP, diethylhexyl phthalates, diethylhexylphthalate, dioctyl phthalate, phthalic acid, bis(2-ethylhexyl) ester						Other	chemical toxicant					8343	--	117-81-7
dichlororibofuranosylbenzimidazole	(2R,3R,4S,5R)-2-(5,6-dichlorobenzimidazol-1-yl)-5-(hydroxymethyl)oxolane-3,4-diol, 1H-benzimidazole, 5,6-dichloro-1-beta-D-ribofuranosyl-, 1H-benzimidazole, 5,6-dichloro-1-beta-D-ribofuranosyl- (9CI), 1H-benzimidazole, 5,6-dichloro-1-_-D-ribofuranosyl-, 1H-benzimidazole, 5,6-dichloro-1-_-D-ribofuranosyl- (9CI), 5,6-dichloro-1-beta-D-ribofuranosylbenzimidazole, 5,6-dichloro-1-_-D-ribofuranosylbenzimidazole, 5,6-dichlorobenzimidazole 1-beta-D-ribofuranoside, 5,6-dichlorobenzimidazole 1-_-D-ribofuranoside, 5,6-dichlorobenzimidazole riboside, 53-85-0, benzimidazole, 5,6-dichloro-1-beta-D-ribofuranosyl-, benzimidazole, 5,6-dichloro-1-_-D-ribofuranosyl-, C12H12Cl2N2O4, DRB						Other	chemical toxicant					5894	--	53-85-0
diphenyleneiodonium	244-54-2, 4673-26-1, C12H8I+, dibenziodolium, diphenyleneiodonium chloride, DPI						Other	chemical reagent					3101	--	4673-26-1
disulfiram	97-77-8, Abstensil, Abstinil, Abstinyl, Accel Tet, Accel Tet-R, Akrochem Tetd, Alcophobin, Alk-Aubs, Ancazide Et, Antabus, Antabuse, Antadix, Antaenyl, Antaethan, Antaethyl, Antaetil, Antalcol, Antetan, Antethyl, Antetil, Anteyl, Anthethyl, Anti-Ethyl, Antiaethan, Anticol, Antietanol, Antietil, Antikol, Antivitium, Aversan, Averzan, bis(diethylthiocarbamoyl) disulfide, Bonibal, C10H20N2S4, Contralin, Contrapot, Cronetal, Dicupral, diethylcarbamothioylsulfanyl N,N-diethylcarbamodithioate, Disetil, Disulfan, Disulfram, Ekagom Dtet, Ekagom Teds, Ekagom Tetds, Ekaland Tetd, Ephorran, Espenal, Esperal, Etabus, Ethyl Thiram, Ethyl Thiudad, Ethyl Thiurad, Ethyl Tuads, Ethyl Tuads Rodform, Ethyl Tuex, Ethyldithiourame, Ethyldithiurame, Etyl Tuex, Exhoran, Exhorran, Gababentin, Hoca, Krotenal, Nocbin, Nocceler Tet, Nocceler Tet-G, Noxal, Perkacit Tetd, Perkait Tetd, Refusal, Ro-Sulfiram, Sanceler Tet, Sanceler Tet-G, Soxinol Tet, Stopaethyl, Stopethyl, Stopety, Stopetyl, Super Rodiatox, Tenurid, Tenutex, Tetidis, Tetradin, Tetradine, tetraethylthiuram disulfide, Tetraetil, Teturam, Teturamin, Thiocid, Thiophos, Thioscabin, Thireranide, Tillram, Tiuram, TTS, TTS X						Other	chemical drug					3117	HMDB0014960	97-77-8
DKC1	BC068171, CBF5, DKC, DKCX, dyskeratosis congenita 1, dyskerin, dyskerin pseudouridine synthase 1, NAP57, NOLA4, Weakly similar to tyrosine-prtein kinase jak3, XAP101	dyskerin pseudouridine synthase 1	DKC1	5204.150273	0.101901243	0.048316766	Nucleus	enzyme		1736	245474	170944			
DNA polymerase delta	DNA Pol delta, DNA Pol _, DNA Polymerase _						Nucleus	complex							
DNA polymerase epsilon	DNA Pol epsilon, DNA Pol _, DNA Polymerase _						Nucleus	complex							
DNA-PK							Nucleus	complex	MSC2490484A, DT01, VX-984						
DNA2	DNA replication helicase/nuclease 2, DNA2L, E130315B21Rik, hDNA2, KIAA0083, LOC687919	DNA replication helicase/nuclease 2	DNA2	1943.468405	0.595452789	7.57591E-19	Cytoplasm	enzyme		1763	327762	309762			
doxorubicin	(7S,9S)-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione, 111266-55-8, 23214-92-8, 23257-17-2, 24385-08-8, 25311-50-6, 25316-40-9, 29042-30-6, 2B3-101, 5,12-naphthacenedione, 10-((3-amino-2,3,6-trideoxy-alpha-L-lyxo-hexopyranosyl)oxy)-7,8,9,10-tetrahydro-6,8,11-trihydroxy-8-(hydroxyacetyl)-1-methoxy-, (8S-cis)-, 5,12-naphthacenedione, 10-((3-amino-2,3,6-trideoxy-_-L-lyxo-hexopyranosyl)oxy)-7,8,9,10-tetrahydro-6,8,11-trihydroxy-8-(hydroxyacetyl)-1-methoxy-, (8S-cis)-, AD, ADM, ADR, Adriablastin, Adriablastine, Adriamycin, adriamycin HCl, adriamycin hydrochloride, Adriamycin PFS, Adriamycin RDF, Adriamycin Semiquinone, Adriblastin, Adriblastina, Adriblastine, Adrimedac, C27H29NO11, Caelyx, DM2, DOX SL, Doxil, Doxil (Liposomal), Doxo, DOXO-cell, Doxolem, doxorubicin citrate, doxorubicin HCl, Doxorubicin Hexal, doxorubicin hydrochloride, Doxorubicin NC, doxorubicina, Doxorubicina Ferrer Farm, Doxorubicina Funk, Doxorubicina Tedec, doxorubicine, Doxorubicine Baxter, Doxotec, Farmiblastina, lipodox, liposomal doxorubicin, liposome-encapsulated doxorubicin, MCC-465, Myocet, non-pegylated liposomal doxorubicin, Onkodox, pegylated doxorubicin, pegylated doxorubicin HCl, pegylated doxorubicin hydrochloride, pegylated liposomal doxorubicin, pegylated liposomal doxorubicin HCl, pegylated liposomal doxorubicin hydrochloride, PLD, RDF Rubex, Resmycin, Ribodoxo, Rubex, Urokit Doxo cell						Other	chemical drug					31703	HMDB0015132	23257-17-2
